entry_time,exit_time,type,entry,sl,tp,exit,profit,r_multiple,reason_for_exit,stoch_k,stoch_d,adx,atr,swing_low,swing_high
2025-10-10 00:45:00+00:00,2025-10-10 02:05:00+00:00,SELL,121702.07,121883.67317221157,121338.86365557689,121338.86365557689,1.0617845716840644,1.0617845716840644,TP,71.304332636718,78.99361289255647,28.617025543011234,99.66586105780765,121702.06,121863.74
2025-10-10 03:20:00+00:00,2025-10-10 07:55:00+00:00,BUY,121227.73,120871.80114454792,121939.58771090415,120871.80114454792,-1.476833556482616,-1.476833556482616,SL,36.02547013177158,20.925249691455427,34.82768383885353,140.9942772604062,120900.0,121227.73
2025-10-10 09:50:00+00:00,2025-10-10 13:00:00+00:00,SELL,121397.01,121801.6945062494,120587.64098750117,121801.6945062494,-1.4199711414087468,-1.4199711414087468,SL,67.16928421768851,81.13035225013762,26.427629007743313,123.12253124696413,121381.5,121777.07
2025-10-11 00:40:00+00:00,2025-10-11 01:20:00+00:00,BUY,112395.0,111474.07896760506,114236.84206478987,111474.07896760506,-1.1708648130131087,-1.1708648130131087,SL,22.26081517947807,18.870073514876925,30.479343622082265,731.1051619747299,111620.3,112523.19
2025-10-12 10:20:00+00:00,2025-10-12 11:35:00+00:00,SELL,111646.59,112059.54099990735,110820.6880001853,112059.54099990735,-1.378507924753952,-1.378507924753952,SL,70.41156266942075,80.63418629964248,27.772136601579383,164.55499953668044,111615.97,112026.63
2025-10-14 18:40:00+00:00,2025-10-14 19:25:00+00:00,SELL,113040.86,113508.38854250732,112105.80291498535,113508.38854250732,-1.3384974169732557,-1.3384974169732557,SL,72.2422586520948,80.57577905790772,24.887099975262323,291.94271253663186,112984.97,113450.0
2025-10-15 04:20:00+00:00,2025-10-15 08:20:00+00:00,BUY,112153.68,111706.24399932768,113048.55200134462,113048.55200134462,1.6490779647501095,1.6490779647501095,TP,32.32734950900391,20.479757308625008,34.043568887444124,202.58000336159316,111746.76,112184.0
2025-10-17 11:45:00+00:00,2025-10-17 15:55:00+00:00,SELL,105868.11,106732.2189460169,104139.8921079662,106732.2189460169,-1.1715239203149053,-1.1715239203149053,SL,75.71798181678646,81.9481271298982,34.06363418372945,404.99473008449706,105702.75,106651.22
2025-10-18 01:50:00+00:00,2025-10-18 04:05:00+00:00,SELL,107049.5,107330.81528010729,106486.86943978543,106486.86943978543,1.4672550316397899,1.4672550316397899,TP,71.67139803180797,81.59609768290366,37.962448317431665,123.77640053644788,107038.12,107306.06
2025-10-19 22:55:00+00:00,2025-10-19 23:25:00+00:00,SELL,109163.88,109394.58146148178,108702.47707703646,108702.47707703646,1.3375445867642515,1.3375445867642515,TP,79.48453782739044,83.98195280797411,31.643221788244666,117.95730740889967,109150.0,109370.99
2025-10-23 18:15:00+00:00,2025-10-23 20:55:00+00:00,SELL,110777.34,111350.5724252193,109630.87514956138,109630.87514956138,1.7294495754655426,1.7294495754655426,TP,79.20978821009844,86.8283994973969,26.0391285897385,284.8121260964993,110749.52,111293.61
2025-10-25 19:15:00+00:00,2025-10-26 00:25:00+00:00,SELL,111605.48,111744.95166024329,111326.53667951342,111744.95166024329,-2.12028258448668,-2.12028258448668,SL,76.0793095784998,83.80723201895294,28.06821972748215,65.85830121643819,111605.47,111731.78
2025-10-26 04:15:00+00:00,2025-10-26 05:35:00+00:00,BUY,111369.99,111248.17908415524,111613.61183168953,111613.61183168953,0.7199998873770537,0.7199998873770537,TP,21.999582550618285,11.607696556632462,33.826925136210924,61.354579223782274,111260.45,111370.0
2025-10-27 17:25:00+00:00,2025-10-27 17:35:00+00:00,SELL,115351.26,115668.10847293376,114717.56305413246,115668.10847293376,-1.5096813707344543,-1.5096813707344543,SL,70.30821920241715,82.75052243097203,28.437067740542656,156.24236466876997,115316.19,115636.86
2025-11-02 16:30:00+00:00,2025-11-02 22:30:00+00:00,BUY,110081.51,109708.11268431363,110828.30463137272,109708.11268431363,-1.4127349274504377,-1.4127349274504377,SL,30.215613859917152,18.423610774210374,31.0723748451436,137.38657843185072,109735.59,110081.52
2025-11-04 12:15:00+00:00,2025-11-04 13:25:00+00:00,SELL,104340.06,104678.97803409888,103662.22393180223,103662.22393180223,1.568992885290427,1.568992885290427,TP,73.37522299495647,82.16762097004141,30.18412627589975,203.44017049440305,104283.1,104638.29
2025-11-05 11:10:00+00:00,2025-11-05 12:20:00+00:00,BUY,101582.41,101246.86522386168,102253.49955227665,102253.49955227665,1.5761657337160484,1.5761657337160484,TP,30.095633638205275,18.76740185882134,29.118071180242133,191.12388069162543,101285.09,101685.89
2025-11-05 19:10:00+00:00,2025-11-05 19:15:00+00:00,SELL,104116.91,104468.62727655504,103413.47544688993,104468.62727655504,-1.414434216674573,-1.414434216674573,SL,71.24797310175462,84.41524402977585,27.695686880171017,194.38638277518098,104076.8,104429.75
2025-11-05 22:45:00+00:00,2025-11-06 01:05:00+00:00,BUY,103571.83,103273.57603821934,104168.33792356132,103273.57603821934,-1.486164747433044,-1.486164747433044,SL,35.46804126713642,26.146395255797714,25.67175382850397,157.36980890329974,103305.05,103692.25
2025-11-07 13:10:00+00:00,2025-11-07 15:15:00+00:00,BUY,99879.62,99211.08512671579,101216.68974656842,101216.68974656842,1.7908389321366722,1.7908389321366722,TP,32.02603838315713,19.788880302138782,38.480133631542785,248.87436642105556,99260.86,99900.17
2025-11-10 10:05:00+00:00,2025-11-10 14:35:00+00:00,SELL,106342.44,106625.60552999114,105776.10894001773,105776.10894001773,1.474231852991922,1.474231852991922,TP,76.02830934199545,84.075005579624,25.057762765179092,130.67764995569817,106320.0,106599.47
2025-11-15 14:25:00+00:00,2025-11-15 16:05:00+00:00,SELL,96255.11,96500.9031138251,95763.5237723498,95763.5237723498,1.4517456087240532,1.4517456087240532,TP,74.57715934200621,82.68785079945249,27.821698735072708,148.4155691254919,96156.17,96471.22
2025-11-17 18:50:00+00:00,2025-11-17 19:05:00+00:00,BUY,92855.43,92348.29722246893,93869.69555506212,92348.29722246893,-1.2563383945184596,-1.2563383945184596,SL,31.03976344033229,19.092602439816677,25.55374812680898,325.06388765533654,92413.31,93068.1
2025-11-18 09:05:00+00:00,2025-11-18 09:55:00+00:00,SELL,91067.96,91485.33124113416,90233.2175177317,91485.33124113416,-1.3054717992872429,-1.3054717992872429,SL,77.37648933024263,85.84544500732586,37.601642725101556,226.65620567082328,91056.32,91440.0
